+-------------------------------------+-------+
|                Symbol               | Count |
|            tty_audit_exit           |   1   |
|    ttwu_do_activate.constprop.95    |   1   |
|          irq_work_run_list          |   1   |
|               put_pid               |   6   |
|     blocking_notifier_call_chain    |   2   |
|            lru_add_drain            |   9   |
|            ext4_file_open           |   3   |
|       perf_pmu_enable.part.94       |   2   |
|        security_prepare_creds       |   3   |
|         tick_sched_do_timer         |   1   |
|            queue_work_on            |   2   |
|         inc_zone_page_state         |   7   |
|           __do_page_fault           |   56  |
|          perf_output_begin          |   5   |
|               up_read               |   59  |
|             resched_curr            |   1   |
|              module_put             |   8   |
|     opportunistic_sysret_failed     |   1   |
|            sha_transform            |   4   |
|               exit_shm              |   1   |
|         cap_vm_enough_memory        |   10  |
|         apic_timer_interrupt        |   1   |
|      entry_SYSCALL_64_fastpath      |   36  |
|        __inc_zone_page_state        |   36  |
|               leave_mm              |   1   |
|          __fsnotify_parent          |   15  |
|              clear_user             |   2   |
|            do_arch_prctl            |   1   |
|        _find_next_bit.part.0        |   21  |
|         find_next_iomem_res         |   2   |
|             update_curr             |   4   |
|        cpuacct_account_field        |   1   |
|           memzero_explicit          |   5   |
|               elf_map               |   4   |
|          locks_remove_posix         |   8   |
|        selinux_inode_getattr        |   4   |
|              do_munmap              |   4   |
|            free_fs_struct           |   1   |
|            ext4_file_mmap           |   8   |
|              vm_munmap              |   2   |
|             __free_pages            |   3   |
|        radix_tree_lookup_slot       |   8   |
|               exit_aio              |   1   |
|           rb_insert_color           |   2   |
|              remove_vma             |   22  |
|            vm_normal_page           |  498  |
|          generic_file_open          |   3   |
|              exit_mmap              |   1   |
|      selinux_inode_follow_link      |   1   |
|       smp_apic_timer_interrupt      |   1   |
|               ____fput              |   6   |
|        __kmalloc_track_caller       |   3   |
|             kick_process            |   3   |
|            do_page_fault            |   56  |
|         next_zones_zonelist         |   62  |
|            find_get_entry           |   8   |
|           __get_vma_policy          |   20  |
|         run_posix_cpu_timers        |   1   |
|        vma_wants_writenotify        |   20  |
|              ktime_get              |   2   |
|           enqueue_hrtimer           |   1   |
|       get_pfnblock_flags_mask       |   36  |
|         __page_set_anon_rmap        |   20  |
|            _raw_spin_lock           |  137  |
|          file_ra_state_init         |   3   |
|   vma_interval_tree_augment_rotate  |   6   |
